belongs_to_collection,budget,genres,homepage,original_language,popularity,production_companies,production_countries,release_date,runtime,status,revenue
1,22531334,356,0,8,2,1971,32,2,116,1,79
1,132000000,757,0,1,22,1972,1,4,92,1,373552094
1,30000000,758,0,1,8,1973,1,4,90,1,212385533
0,22531334,14,0,1,3,66,1,4,117,1,19131000
0,24000000,759,1,1,6,1974,18,4,93,1,68729358
0,70000000,3,0,20,9,1975,1,1,115,1,56702901
0,6400000,41,0,2,8,1976,257,3,144,1,18800000
0,30000000,760,1,1,10,1977,70,4,133,1,51148651
0,43000000,705,1,1,14,1978,88,1,97,1,56681566
0,22531334,57,0,1,6,1979,1,2,105,1,48911
1,22531334,81,0,12,4,108,26,3,113,1,30399676
0,125000000,53,1,1,15,1980,1,1,139,1,362637473
0,120000000,761,1,1,7,1981,286,2,135,1,93945766
0,1202007,3,0,1,6,1982,1,4,103,1,2948386
0,23600000,148,1,1,11,1983,1,4,88,1,102391382
1,22000000,96,0,1,28,1984,1,2,91,1,40120144
0,6400000,762,0,1,8,47,136,4,86,1,6
0,135000,241,1,1,1,1985,1,3,94,1,10474
0,1200000,3,1,1,1,1986,1,2,114,1,2861020
0,500000,26,0,1,6,1987,1,1,88,1,8679814
0,22531334,8,1,1,0,1988,1,2,94,1,99303
0,2500000,763,1,18,6,1989,222,1,128,1,3200000
0,22531334,482,0,1,11,1990,1,4,105,1,605562
0,35000000,126,0,1,12,1991,1,1,127,1,41954997
1,3500000,486,0,13,1,0,28,2,0,1,2294357
0,30000000,764,0,1,12,1992,1,4,133,1,160638883
0,25000000,60,0,1,5,1993,1,4,107,1,19829957
0,22531334,280,0,1,4,1994,6,4,94,1,8887603
1,3500000,1,1,1,15,31,1,2,91,1,28215918
1,22531334,266,0,1,11,45,1,3,95,1,49364621
0,22531334,15,0,1,5,1995,0,2,98,1,3960327
1,22531334,765,0,1,1,1996,28,1,101,1,8910819
0,12500000,3,1,1,7,1997,1,3,101,1,75993061
0,2000000,766,1,1,8,1166,1,3,120,1,5967038
0,4317946,8,1,18,12,1998,287,1,106,1,14624826
0,8000000,81,1,1,7,1999,56,2,98,1,3453043
0,1800000,198,0,23,0,0,0,1,93,1,532269
0,22531334,14,1,1,11,2000,6,1,140,1,25966555
1,25000000,20,0,1,13,2001,88,4,89,1,50671850
0,18000000,227,0,1,8,2002,1,3,108,1,12000000
0,55000000,238,0,1,18,2003,1,3,132,1,192330738
0,6600000,3,0,1,8,2004,288,3,124,1,1851517
0,32745300,767,0,1,18,2005,6,2,117,1,12173470
1,97250400,768,1,5,10,2006,289,1,116,1,132900000
0,90000000,769,1,1,13,2007,1,2,113,1,201596308
0,950000,253,0,1,1,2008,1,3,76,1,1500000
1,23000000,149,0,1,6,2009,1,3,134,1,90614445
0,31000000,770,0,1,5,2010,1,4,122,1,74134790
1,3600000,289,0,1,14,2011,1,1,84,1,5923044
0,6000000,29,0,1,4,2012,6,4,96,1,3661757
1,22531334,771,0,12,2,108,26,4,99,1,396003
0,47000000,772,0,1,11,2013,1,4,99,1,30002758
0,10000000,36,0,1,6,1248,1,1,91,1,33697647
0,4000000,3,0,1,6,2014,1,2,164,1,44349000
0,6000000,608,0,1,3,2015,1,1,131,1,7500000
0,25000000,576,0,1,3,2016,290,4,128,1,3052000
0,70000000,773,1,1,14,2017,21,3,110,1,86658558
0,15000000,26,1,1,6,689,1,4,133,1,11300653
1,250000000,80,1,1,23,563,31,4,169,1,1021103568
0,8000000,3,1,5,1,0,35,4,124,1,2019009
0,75000000,629,0,1,6,26,1,4,89,1,54249294
0,80000000,774,1,1,10,2018,1,3,140,1,214104620
0,22531334,775,0,1,5,2019,1,2,123,1,14200000
0,21500000,776,0,1,31,2020,291,3,98,1,4811525
0,6900000,263,0,2,4,2021,2,2,162,1,15000000
0,22531334,777,0,1,5,2022,1,3,98,1,188126
0,103000,3,0,3,5,2023,3,3,104,1,3623330
0,35000000,1,1,1,11,2024,1,4,134,1,88058786
0,3500000,47,1,1,6,2025,1,3,106,1,34705850
0,22531334,232,0,1,3,2026,1,1,96,1,12706478
0,50000000,778,0,1,14,2027,1,2,98,1,42792561
0,45000000,126,1,1,15,2028,74,4,133,1,50548152
1,18000000,40,0,1,6,26,1,2,105,1,87000000
0,150000000,539,1,1,11,2029,1,4,101,1,585349010
1,22531334,31,0,1,10,45,1,4,124,1,39768000
0,22531334,3,0,1,7,2030,292,2,105,1,1524966
0,22531334,207,0,1,8,2031,1,3,139,1,31911598
0,30000000,87,0,1,6,2032,1,3,106,1,23619609
0,80000000,779,1,1,11,2033,1,4,88,1,250200000
0,13000000,780,0,1,1,2034,1,3,89,1,3721911
0,22531334,36,0,5,5,2035,8,4,106,1,152961
0,22531334,14,0,1,1,2036,1,2,96,1,3020784
0,22531334,781,0,1,0,0,1,3,87,1,148426
0,4500000,176,0,1,12,2037,1,3,108,1,7011317
0,30000000,782,0,1,19,2038,1,3,79,1,48428063
1,4200000,524,1,13,7,2039,28,1,132,1,38862717
0,22531334,15,0,1,2,2040,1,2,97,1,12065892
0,25000000,46,0,1,7,2041,1,4,95,1,17000000
1,200000000,283,1,1,14,2042,1,2,97,1,1028570889
0,7400000,14,0,2,2,2043,2,3,193,1,17000000
0,35000000,10,1,1,7,2044,1,4,96,1,18317151
0,25000000,3,0,1,13,230,1,2,136,1,21567853
0,6000000,3,1,1,6,2045,1,3,99,1,2899975
0,11000000,193,0,2,2,2046,2,2,128,1,41000000
1,22531334,705,0,1,6,2047,1,3,118,1,14056528
0,12000000,337,0,1,12,2048,1,1,102,1,7242035
0,165000000,783,0,1,14,2049,1,4,100,1,305875730
0,22531334,3,0,1,6,2050,1,2,88,1,126150
0,37000000,264,0,8,4,2051,32,4,127,1,278300000
1,1200000,7,0,15,6,2052,51,1,96,1,8690429
0,2200000,784,0,1,7,2053,18,4,118,1,3251794
0,250000,1,1,1,4,0,1,4,62,1,1000000
0,1500000,8,1,1,3,2054,293,1,90,1,187716
0,22531334,47,0,1,0,0,1,2,11,1,97
0,1500000,22,0,1,7,2055,1,3,80,1,2200000
1,20000000,785,1,1,10,2056,1,1,89,1,67192859
0,2000000,786,0,1,7,2057,1,2,95,1,45431
0,15000000,669,1,1,13,2058,18,3,108,1,32556119
0,22531334,81,0,17,3,2059,52,1,90,1,8
0,22531334,96,1,1,8,2060,24,3,88,1,9109322
1,3000000,246,0,1,8,61,1,4,107,1,47000000
0,22531334,14,1,1,5,2061,1,2,83,1,1406224
1,22531334,11,0,1,7,2062,18,2,102,1,12368234
0,30000000,787,0,1,5,76,1,3,125,1,41480851
0,1350000,11,1,1,5,2063,6,1,105,1,3897569
0,35000000,15,0,1,7,2064,1,1,105,1,68915888
0,22531334,8,1,1,2,2065,1,2,73,1,44695
0,35000000,15,0,1,8,2066,1,1,112,1,40263020
0,22531334,788,1,1,6,2067,1,4,86,1,157768
1,25000000,1,0,1,3,2068,65,1,93,1,2438031
0,22531334,85,0,33,3,2069,225,3,112,1,66559
1,12000000,47,0,1,6,73,1,2,102,1,75781642
0,850000,47,0,1,1,2070,1,4,109,1,840000
0,13000000,301,0,1,9,2071,1,3,106,1,16757163
0,22531334,223,0,1,1,2072,6,4,90,1,7241180
0,90000000,190,0,1,13,2073,1,4,132,1,250649836
0,22531334,15,0,5,9,2074,8,3,98,1,23598
0,22531334,789,0,1,7,2075,1,4,137,1,106269971
0,22531334,46,1,1,4,2076,1,3,89,1,538000
1,70000000,744,0,1,16,1319,1,4,109,1,162000000
0,20000000,96,1,1,2,2077,1,2,91,1,14166853
0,22531334,126,0,1,3,2078,18,3,99,1,221295
1,80000000,11,0,1,8,2079,59,1,103,1,176885658
0,5000000,790,0,1,2,2080,1,2,84,1,25900
0,13500000,3,0,1,5,2081,24,4,124,1,7060876
0,475000,117,1,1,9,2082,1,1,110,1,3919254
0,5000,791,0,3,3,2083,3,4,139,1,11083449
0,22531334,226,0,1,17,1398,1,2,107,1,84431625
0,30000000,792,1,1,14,2084,287,1,113,1,130786397
0,28000000,26,0,1,5,49,88,4,119,1,8888143
0,49000000,747,0,1,10,2085,1,4,87,1,72700000
0,22531334,1,0,1,6,89,1,3,79,1,11798616
0,14000000,54,0,1,7,89,1,4,88,1,57915972
0,30000000,3,1,1,13,2086,1,1,127,1,611899420
0,13000000,87,1,1,13,2087,1,4,108,1,327803731
0,8500000,155,0,1,10,2088,1,4,92,1,19985196
0,25000000,793,0,1,4,226,6,4,93,1,100000000
0,15000000,448,0,1,6,2089,1,3,101,1,28733290
0,22531334,794,0,15,5,2090,51,3,87,1,37641
0,197471676,448,0,1,15,501,8,3,137,1,90024292
0,5000000,795,1,1,37,2091,1,1,104,1,252434250
0,22531334,3,1,9,4,2092,294,2,97,1,52761
0,60000000,796,0,1,12,2093,92,4,105,1,55987321
0,1000000,7,0,1,10,2094,1,2,82,1,62882090
0,852510,3,0,30,10,2095,295,3,113,1,1185783
1,22531334,512,0,1,15,2,88,1,89,1,32709423
0,700000,601,1,1,8,2096,1,2,103,1,17986781
0,102000000,433,1,1,13,2097,296,4,172,1,130482868
0,80000000,797,0,1,9,2098,59,4,106,1,33463969
1,13000000,7,0,1,9,1106,1,3,94,1,37664855
1,22531334,81,0,1,1,0,26,1,103,1,3554460
0,10000000,798,0,1,2,2099,1,2,98,1,22424195
0,26000000,29,1,1,14,2100,1,1,100,1,67918658
0,22531334,47,0,1,1,2101,1,4,105,1,2303
1,50000000,513,1,1,11,2102,1,2,112,1,188441614
0,70000000,47,1,1,8,2103,1,1,111,1,67112664
0,22531334,26,1,1,7,2104,1,4,102,1,25434291
0,22531334,506,0,1,2,89,1,3,97,1,6166819
0,75000000,70,1,1,7,2105,1,2,100,1,98159963
1,37000000,595,0,1,8,2106,1,2,96,1,100076342
1,105000000,108,0,1,14,2107,1,4,129,1,121214377
0,22531334,221,0,1,1,2108,32,2,0,1,76000000
0,22531334,1,1,1,1,2109,37,3,99,1,7778177
1,145000000,580,1,1,14,2110,297,4,133,1,694713380
0,65000000,180,1,1,12,2111,1,1,103,1,156974557
0,1455000,248,0,1,6,2112,44,4,113,1,2620000
1,7000000,593,0,1,9,2113,88,1,97,1,8900000
0,22531334,180,0,1,4,1057,1,4,124,1,6800000
0,2000000,1,0,1,9,2114,1,4,125,1,11000000
0,6500000,207,0,1,6,2115,1,3,108,1,54215416
1,22531334,198,0,5,6,2116,8,1,82,1,60726164
0,22531334,3,0,1,3,2117,37,3,104,1,378667
0,42000000,4,0,1,10,2118,110,3,113,1,180274123
0,13000000,1,0,1,4,76,280,3,94,1,27500000
0,22531334,22,0,1,3,2119,1,4,102,1,25147055
0,10000000,50,0,1,7,2120,1,1,108,1,25754284
1,4000000,799,0,1,8,2121,1,4,132,1,30471420
0,20000000,1,0,1,7,2122,1,3,97,1,100525432
0,500000,221,0,1,0,2123,2,3,157,1,500000
1,38000000,131,0,1,17,2124,1,2,94,1,107597242
0,40000000,14,0,1,10,171,1,4,122,1,55707411
0,22531334,1,0,1,7,66,1,2,93,1,71624879
0,32000000,226,1,1,11,2125,1,2,139,1,54674226
1,41300000,11,0,1,12,2126,88,1,98,1,106371651
0,4900000,7,1,1,11,2127,1,3,81,1,148868835
1,55000000,83,0,1,13,303,1,2,81,1,346079773
0,22531334,15,1,1,4,2128,1,4,89,1,22270
0,22531334,207,0,1,4,2129,1,4,113,1,14202899
0,30000000,341,0,1,8,2130,1,4,135,1,30536013
0,22531334,3,0,17,5,2131,298,2,149,1,300653
0,12250000,36,0,1,7,2132,37,2,103,1,2295423
0,5000000,296,0,1,11,2133,106,3,139,1,1862805
0,22531334,549,1,1,3,1438,1,1,83,1,5300000
0,22531334,47,0,6,11,2134,299,1,174,1,19516000
0,22531334,14,0,1,3,689,18,1,117,1,1081957
0,25000000,141,1,1,13,2135,1,3,140,1,23057115
0,463455,3,0,1,0,2136,1,2,84,1,966878
1,5000000,55,0,1,4,2137,88,1,95,1,1702394
0,3000000,96,1,1,3,99,1,4,115,1,4000000
1,11500000,556,0,1,8,26,1,2,103,1,57469467
0,22531334,55,0,1,10,2138,1,1,122,1,4300000
1,8000000,29,0,1,7,2139,1,3,100,1,17092453
0,22531334,0,0,13,0,0,0,3,88,1,123182
0,2000000,5,0,5,8,2140,8,2,104,1,390659
1,4500000,31,1,36,8,2141,300,1,150,1,2627209
0,85000000,763,0,1,11,618,31,4,113,1,71485043
0,32000000,55,1,1,7,2142,1,3,107,1,69055695
0,22000000,800,0,1,9,31,301,4,95,1,13555988
0,25000000,126,0,1,10,2143,1,1,113,1,40903593
0,500000,3,1,1,5,2144,1,3,122,1,33456317
1,22531334,801,0,1,7,2145,1,2,97,1,76657000
0,10,7,0,1,5,2146,1,3,99,1,10000000
0,5000000,1,0,1,9,89,1,1,104,1,27400000
0,2000000,152,0,1,3,65,1,3,104,1,11000000
0,5000000,802,0,9,3,2147,29,3,123,1,2387127
1,22531334,204,0,1,3,2148,1,2,84,1,192816
0,35000000,3,1,1,8,2149,18,1,105,1,27409889
0,10000000,31,0,1,2,0,35,4,112,1,6892098
0,30000000,287,0,1,5,2150,1,1,108,1,34742066
0,10000000,1,0,1,6,2151,1,3,98,1,10571408
0,8000000,141,0,1,1,2152,1,2,93,1,16093651
0,38000000,803,0,1,6,2153,302,4,93,1,5410749
0,100000000,121,0,1,6,2154,1,4,116,1,97838349
0,12000000,393,0,1,3,2155,1,4,86,1,17292381
0,22531334,3,0,1,7,2156,18,4,124,1,6834525
1,60000000,804,1,1,9,2157,303,2,92,1,165333180
0,22531334,805,0,1,2,1438,1,2,77,1,3100000
0,17000000,31,0,11,2,2158,2,1,147,1,51000000
0,16000000,450,0,1,9,2159,1,2,100,1,18564088
1,50000000,806,0,1,9,2160,1,2,127,1,57059003
0,3000000,62,0,1,4,2161,1,2,94,1,216166
0,43000000,215,1,1,9,2162,1,2,84,1,68696770
0,22531334,429,0,1,1,2163,1,1,98,1,49601
0,12000000,1,0,1,5,61,1,2,111,1,110996879
0,22531334,776,1,1,10,2164,6,2,104,1,1473809
0,100000000,114,1,1,12,2165,1,3,125,1,94061311
1,8045760,359,0,1,10,2166,1,1,95,1,35150960
0,10500000,26,0,1,0,2167,1,3,99,1,123509
0,500000,36,1,1,12,1353,1,1,90,1,603943
0,32000000,807,0,1,3,2168,1,1,75,1,3566637
0,15000000,808,1,1,14,2169,1,1,110,1,32721635
0,22531334,3,0,1,6,2170,6,3,96,1,102471
0,45000000,10,0,1,5,2171,1,4,134,1,38058335
0,500000,809,1,1,15,2172,6,3,95,1,171760
0,22531334,3,0,9,1,476,29,4,117,1,646714
0,125000000,124,1,1,13,1146,1,1,97,1,498814908
0,7000000,14,0,1,7,2173,304,2,121,1,116700000
1,19000000,1,0,1,12,1612,1,3,88,1,278019771
0,5000000,584,0,1,0,0,0,1,90,1,485772
0,40000000,810,0,1,4,66,1,4,124,1,48093211
0,40000000,219,1,1,10,2174,116,1,104,1,97552050
0,18000000,811,0,1,4,2175,14,3,77,1,11657385
0,22531334,5,1,1,8,2176,18,4,83,1,16775
1,245000000,317,1,1,25,2177,18,4,148,1,880674609
1,120000000,812,1,1,11,303,1,2,95,1,186053725
1,92000000,813,1,1,22,269,1,4,115,1,631442092
0,90000000,814,1,1,14,2178,1,3,132,1,162360636
0,3800000,815,1,15,9,2179,51,3,121,1,2725258
0,20000000,816,0,12,9,76,53,1,99,1,100914445
0,50000000,113,0,1,11,2180,1,4,105,1,55495563
0,22000000,817,1,1,12,2181,1,3,108,1,35424826
0,22531334,47,0,1,4,2182,305,1,91,1,637769
0,40000000,128,0,1,13,31,1,3,96,1,49627779
0,22531334,14,0,5,6,2183,8,2,178,1,2003822
1,63000000,112,0,1,12,347,1,2,102,1,189015611
0,22531334,818,1,1,16,2184,1,2,89,1,1803009
1,3000000,819,0,3,11,2185,3,1,120,1,14980005
0,22531334,117,1,1,19,2186,18,2,103,1,29355203
0,3000000,46,0,1,15,2187,1,3,100,1,3221568
0,12000000,116,0,1,9,2188,1,3,121,1,22921898
0,22531334,820,0,9,8,2189,213,3,110,1,20381995
0,40000000,759,0,1,5,2190,88,2,128,1,24332324
0,25000000,3,0,1,15,2191,1,4,114,1,41597830
0,22531334,205,1,1,8,2192,1,3,90,1,319285
0,784170,821,0,1,1,2193,6,2,80,1,834332
0,22531334,822,0,1,0,2194,26,2,98,1,13
0,12000000,114,0,8,3,2195,32,4,115,1,13380561
0,1089360,372,0,30,1,2196,216,2,115,1,48298
0,50000000,36,0,1,4,2197,1,4,113,1,22540359
0,40000000,274,0,1,4,2198,306,3,104,1,27053815
0,1556288,762,0,1,0,0,2,4,128,1,1268395
0,22531334,14,0,6,14,2199,299,4,124,1,11990401
0,25000000,46,0,1,9,2200,18,4,121,1,152500343
1,20000000,823,1,1,17,2201,88,4,90,1,136150434
0,225000,824,1,1,0,2202,1,4,86,1,111300
0,10000000,825,1,1,14,2203,1,4,98,1,42333295
1,280000000,101,1,1,37,2204,1,2,141,1,1405403694
0,22531334,826,0,1,6,2205,1,3,90,1,18564613
0,50000000,402,0,1,18,2206,307,1,137,1,3324330
0,70000000,179,0,1,9,2207,1,4,116,1,116672912
0,15000000,15,0,1,16,2208,1,3,95,1,6700000
0,22531334,46,1,1,8,2209,1,3,96,1,539896
0,20000000,620,0,1,15,2210,1,3,107,1,7563728
0,45000000,271,0,1,8,2211,59,2,100,1,17300889
0,82000000,47,0,1,7,2212,1,2,113,1,190320568
0,25000000,25,1,1,6,31,21,3,94,1,56422687
0,35000000,255,0,1,5,2213,1,4,106,1,64350171
0,7300,472,0,1,0,0,1,4,87,1,13674
0,48000000,267,0,1,7,554,1,2,123,1,77745568
0,36000000,205,0,1,9,2214,1,1,116,1,102244770
0,11000000,827,0,1,9,67,18,2,140,1,34967437
0,22531334,828,0,5,1,2215,6,2,0,1,10000000
0,17000,381,1,1,8,2216,1,2,106,1,101236
0,80000000,414,0,1,14,2217,1,1,118,1,157107755
0,22531334,829,0,1,3,2218,8,1,88,1,1337274
0,22531334,126,0,1,11,2219,308,1,108,1,56574
0,40000000,166,0,1,7,2220,1,1,96,1,145896422
0,4000000,11,0,1,4,61,1,4,84,1,4630045
0,115000000,830,0,1,7,2221,1,2,134,1,77628265
1,68000000,1,0,1,42,2222,1,2,115,1,217022588
0,8500000,215,1,1,9,2223,1,1,100,1,43528634
0,10000000,65,0,1,2,2224,80,3,125,1,4069090
0,14734000,831,1,5,2,2225,17,4,139,1,6775121
0,4000000,730,0,1,5,2226,1,1,124,1,8200000
0,22531334,832,0,1,7,2227,1,1,105,1,719968
1,70000000,116,1,1,10,2228,1,3,133,1,134748021
0,22531334,33,0,1,10,2229,21,2,113,1,91354215
0,22531334,113,0,1,1,2230,1,4,90,1,31815
1,100000000,394,0,1,30,2231,24,4,161,1,876688482
0,22531334,833,0,1,3,2232,59,3,90,1,33082548
1,220000,31,0,9,10,76,89,3,81,1,2040920
0,8000000,5,0,1,12,2233,1,3,79,1,2275557
0,35000000,801,1,1,8,2234,1,3,100,1,86369815
0,5300000,415,0,2,3,1790,2,2,168,1,22175908
0,6000000,1,0,1,13,26,1,2,103,1,70136369
1,35000000,24,1,1,9,2235,1,4,89,1,9771658
0,22531334,3,1,1,6,2236,309,2,118,1,8034
0,11500000,87,0,1,9,2237,1,4,108,1,186702
0,2200000,3,1,33,6,2238,310,2,121,1,282358
0,11930000,3,1,1,8,2239,37,4,118,1,18340000
0,22531334,14,0,1,2,2240,1,2,104,1,1547397
0,25000000,259,1,1,9,2241,1,2,130,1,86175291
0,150000,46,0,1,9,2242,1,4,78,1,2891288
0,22531334,1,0,1,5,2243,1,1,87,1,6575282
0,22531334,834,0,1,14,2244,1,4,72,1,9317021
0,22531334,15,0,1,6,2245,1,4,90,1,3091922
0,500000,67,0,1,0,1269,2,4,157,1,500000
1,1250000,7,0,1,9,2246,1,2,87,1,21722776
0,20000000,835,0,1,7,2247,1,2,120,1,41637263
0,22531334,3,1,1,4,2248,311,4,112,1,852336
0,22531334,836,0,1,6,224,1,4,114,1,46264384
1,18000000,80,0,1,10,2249,1,2,103,1,100000000
0,1500000,116,0,1,5,689,1,3,91,1,7412216
1,22531334,96,0,1,4,1106,88,3,90,1,10224116
0,19500000,837,0,2,5,2250,2,4,150,1,56000000
0,8000000,663,0,1,7,2251,116,3,111,1,2033165
0,22531334,3,0,1,7,2252,18,3,88,1,665450
0,18000000,81,0,1,2,2253,1,3,94,1,19265302
0,15000000,3,1,1,8,2254,312,3,103,1,123384128
0,22531334,838,0,1,11,26,1,4,101,1,60328000
0,80000000,23,0,1,9,2255,1,4,128,1,266728738
0,14000000,1,1,1,8,2256,1,1,103,1,21409028
0,12500000,90,1,1,2,2257,1,2,118,1,3878993
0,16800000,46,0,1,7,2258,18,3,97,1,51029361
0,10500000,409,1,1,36,2259,1,2,93,1,25442939
1,95000000,147,0,1,11,2260,1,3,136,1,250288523
0,22531334,619,0,1,12,2261,313,3,114,1,1124445
1,38000000,343,0,1,7,26,1,2,95,1,153518974
0,10000000,839,0,1,4,689,21,2,96,1,17297244
0,60000000,840,1,1,14,2262,1,3,130,1,90565421
0,39000000,263,0,1,1,2263,21,1,106,1,6614280
0,22531334,105,1,1,3,2264,1,4,116,1,28200
0,75000000,841,0,1,13,42,1,1,91,1,260696994
0,22531334,842,0,1,7,2265,6,4,99,1,1625847
0,40000000,301,0,1,6,45,1,2,134,1,67347013
0,15000000,14,0,13,3,2266,28,4,130,1,16810383
1,22531334,118,1,1,13,2267,1,1,78,1,20300000
0,40000000,433,0,1,10,2268,1,4,108,1,12303411
1,22531334,1,1,1,9,2269,88,1,92,1,6483963
0,22531334,126,0,1,3,2270,1,1,104,1,9190819
0,22531334,81,0,1,5,2271,1,4,111,1,5777916
0,6000,126,0,1,5,2272,6,3,69,1,48482
0,49300000,493,1,15,8,2273,51,4,137,1,24186232
0,5400000,33,0,2,2,2274,2,3,130,1,6500000
1,120000000,339,1,1,19,269,1,2,117,1,461983149
1,3062000,570,0,2,2,2275,2,3,143,1,25034000
0,22000000,65,0,1,12,2276,257,4,191,1,77737889
0,47000000,843,0,1,8,226,1,2,96,1,102825796
0,2000000,263,0,1,0,2277,28,3,107,1,1268793
0,24000000,47,0,1,4,66,1,4,124,1,8434146
0,410000,36,1,18,1,2278,314,1,101,1,100
1,5579750,1,0,6,2,2279,15,4,0,1,8927600
1,130000000,652,1,1,13,2280,1,4,124,1,457363168
0,100000,151,1,1,2,2281,10,1,120,1,1000000
0,8000000,337,0,1,3,311,1,1,107,1,143451
0,13000000,1,1,1,14,2282,1,4,102,1,54837234
0,60000000,67,1,1,14,2283,18,2,110,1,176070171
0,12500000,14,0,1,11,2284,1,4,120,1,23367586
0,5200000,133,1,32,4,2285,315,3,118,1,14723313
0,3512454,3,0,5,0,2286,8,1,95,1,115860
0,22531334,15,1,1,2,0,0,4,89,1,25
0,1500000,254,0,1,6,2287,35,1,93,1,32000
0,38000000,87,0,1,5,2288,1,3,118,1,17380126
0,18000000,844,0,1,13,45,1,4,160,1,51973029
1,3000000,845,0,1,12,1710,1,2,95,1,18999718
0,22531334,90,0,1,3,2289,1,4,126,1,21300000
0,150000000,190,0,1,10,2290,1,2,131,1,205366737
0,40000000,4,0,1,14,2291,316,4,141,1,165478348
0,22531334,47,0,1,3,61,1,2,96,1,6659377
1,30000000,846,0,1,10,2292,88,3,104,1,68369434
0,22531334,1,0,1,5,47,1,2,82,1,331816
0,22531334,85,0,18,5,2293,121,2,114,1,147315
0,22531334,516,1,1,1,0,0,1,94,1,202000
1,23000000,494,0,1,10,2294,1,4,97,1,36642838
0,2000000,85,0,1,9,617,1,2,124,1,21750000
0,22531334,46,0,1,12,2295,1,2,96,1,39946780
1,25000000,29,1,1,25,2296,1,1,102,1,83080890
1,35000000,847,1,1,10,2297,4,4,103,1,28128670
0,22531334,848,0,1,3,2298,6,2,104,1,5794184
0,2700000,1,1,1,8,2299,1,3,109,1,141000000
0,22531334,46,0,1,2,2300,56,2,110,1,218626
0,68000000,31,0,1,15,2301,21,3,124,1,71069884
0,22531334,662,1,1,6,2302,45,2,95,1,645186
0,57000000,849,0,1,10,2303,1,3,105,1,16991902
1,45000000,179,0,1,11,2304,1,2,117,1,178051587
0,127500000,118,0,1,10,303,1,2,82,1,354248063
0,200000,0,1,1,1,0,28,4,100,1,486937
0,75000000,337,0,1,10,2305,1,2,137,1,152368585
1,22531334,7,0,1,11,2306,317,2,95,1,21833
0,16000000,87,1,1,17,2307,318,1,100,1,18928871
1,4000000,116,1,1,19,2308,6,1,93,1,16491080
0,8000000,14,0,1,3,49,1,1,106,1,589304
0,21000000,46,0,1,10,47,1,2,105,1,227799884
0,22531334,31,0,1,7,2309,1,1,87,1,49042224
0,26000000,850,0,1,14,2310,1,1,89,1,8009329
0,29000000,47,1,1,11,2311,18,2,110,1,48902953
0,1365000,15,0,1,5,73,1,4,110,1,2279000
1,80000000,262,0,1,13,2312,1,3,114,1,78000586
1,2800000,3,0,13,2,2313,230,2,135,1,2616503
0,22531334,851,0,1,5,2314,187,4,94,1,2270658
0,40000000,81,1,1,9,2315,1,4,105,1,29918745
1,87000000,852,0,1,2,2316,18,1,131,1,351692268
0,25000000,116,0,1,8,2317,1,3,122,1,10589102
0,22531334,47,0,1,16,2318,1,4,123,1,57041866
0,22531334,14,0,1,4,2319,1,3,109,1,1700000
0,5000000,853,1,1,2,0,0,3,107,1,13000000
0,22531334,121,0,1,0,2320,187,4,92,1,4275
1,22531334,245,0,1,1,0,0,3,75,1,2608000
0,22531334,227,0,1,5,2321,21,3,95,1,12520799
0,8500000,31,0,1,9,2322,1,2,106,1,16209459
0,22531334,87,0,16,6,2323,319,2,125,1,2402067
1,5000000,29,0,1,6,1136,1,4,95,1,142817992
0,22531334,11,1,1,5,2324,1,3,90,1,41098065
1,140000000,51,1,1,13,153,18,4,133,1,431971116
0,22531334,176,0,1,5,347,1,4,124,1,6263883
0,32000000,854,1,1,11,1169,21,4,98,1,50907422
0,16000000,855,0,1,15,2325,1,3,98,1,30857814
0,75000000,856,0,1,8,2326,1,2,94,1,36754634
0,12000000,857,0,1,11,2327,1,4,182,1,20000000
0,64000000,14,0,1,4,76,1,4,133,1,74608570
1,22000000,96,0,1,10,207,1,3,94,1,77112176
0,90000000,311,0,1,11,2328,1,2,93,1,102000000
0,22531334,14,0,6,0,0,0,1,100,1,9392
0,25000000,1,1,1,8,2329,1,2,118,1,48418160
1,130000000,858,1,1,17,2330,18,2,124,1,403170142
0,9500000,126,1,1,8,2331,1,3,104,1,120000
0,22531334,15,0,1,4,2332,1,4,111,1,102000000
0,30000000,55,0,1,6,2333,21,3,106,1,6916869
0,12000000,859,0,8,2,787,53,3,108,1,117629
0,38000000,510,1,1,13,2334,1,2,79,1,28921264
0,31500000,85,1,1,14,2335,1,3,153,1,89460381
0,1000000,860,0,1,3,2336,6,4,128,1,37600000
0,483103,23,0,1,0,2337,1,4,80,1,1027757
0,22531334,3,0,1,0,0,0,4,111,1,263635
0,35000000,81,0,1,14,2338,102,1,83,1,25182929
0,3000000,3,0,9,3,2339,29,3,96,1,6000000
1,30000000,29,0,1,14,2340,320,3,97,1,114908830
0,13000000,818,0,1,11,2341,6,3,102,1,18704595
0,25000000,770,1,1,11,2342,1,2,112,1,65663276
0,8500000,55,0,1,6,0,1,3,119,1,19125401
0,60000000,1,0,1,10,2343,18,4,103,1,13395939
0,17000000,126,0,1,13,2344,1,1,133,1,29536299
0,22531334,50,0,1,3,2345,1,4,104,1,11949484
0,60000000,198,0,1,7,76,1,4,103,1,35431113
0,15000000,861,1,1,1,2346,1,2,85,1,22730842
0,2300000,23,0,2,4,2347,2,4,145,1,4600000
0,4600000,862,0,1,6,2348,6,2,117,1,1163967
1,4000000,1,0,1,13,2349,4,4,94,1,125728258
